Headline,Date
‘This could cascade’: investor whose contrarian bet has him up 10% as coronavirus rocks stock market,"Mar. 12, 2020 at 11:08 a.m. ET"
Trading in S&P 500 ETF implies the stock market may trigger a circuit breaker for the second time this week,"Mar. 12, 2020 at 9:25 a.m. ET"
Trading in S&P 500 ETF implies the stock market will trigger a circuit breaker for the second time this week,"Mar. 12, 2020 at 9:16 a.m. ET"
"Charting failed technical tests: S&P 500, Nasdaq balk at the breakdown point","Mar. 11, 2020 at 12:03 p.m. ET"
"Investors trust Trump’s two ‘magic words,’ and now it’s time to nibble on stocks","Mar. 11, 2020 at 7:53 a.m. ET"
Stock market investors are asking ‘should I buy or sell?’ Here’s how to decide,"Mar. 10, 2020 at 3:29 p.m. ET"
"Bearish momentum accelerates, S&P 500 violates major support","Mar. 9, 2020 at 12:34 p.m. ET"
The stock market’s big swings indicate a top or a bottom — here’s how to decide,"Mar. 8, 2020 at 10:50 a.m. ET"
A watershed moment is on the way if stocks can’t hold this level,"Mar. 7, 2020 at 11:20 a.m. ET"
"Charting the latest 9-to-1 down day, S&P 500 re-violates 200-day average","Mar. 6, 2020 at 12:42 p.m. ET"
The odds of a 2008-like stock-market meltdown are low,"Mar. 6, 2020 at 11:31 a.m. ET"
"Charting a bull-bear battleground, S&P 500 presses major support","Mar. 5, 2020 at 12:31 p.m. ET"
How much of your retirement savings should you invest in emerging markets?,"Mar. 4, 2020 at 12:39 p.m. ET"
"Charting a lukewarm rally attempt, S&P 500 whipsaws at the 200-day average","Mar. 4, 2020 at 12:09 p.m. ET"
"Charting a fragile market recovery attempt, S&P 500 reclaims 200-day average","Mar. 3, 2020 at 1:01 p.m. ET"
The Dow Is Set for a Fall Because the G-7 Didn’t Deliver on Its Implied Promise,"Mar. 3, 2020 at 8:28 a.m. ET"
This chart shows the market isn’t rewarding financial engineering as buyback-oriented companies underperform,"Mar. 2, 2020 at 3:11 p.m. ET"
"Charting a bullish reversal, S&P 500 spikes from major support","Mar. 2, 2020 at 12:38 p.m. ET"
Fear Has Overtaken This Market. How to Use It to Turn a Profit.,"Feb. 27, 2020 at 7:30 a.m. ET"
"Bearish momentum accelerates, S&P 500 violates 200-day average","Feb. 28, 2020 at 12:08 p.m. ET"
"These are the 10 most ‘overpaid’ CEOs in the S&P 500, according to a new study","Feb. 28, 2020 at 10:12 a.m. ET"
Coronavirus Has Battered the Stock Market. These Mutual Funds Are Still Holding Up.,"Feb. 28, 2020 at 5:03 a.m. ET"
Coronavirus worries are slamming global markets. What are ETF investors doing?,"Feb. 27, 2020 at 3:05 p.m. ET"
The massive decline in the S&P 500 is probably already overdone,"Feb. 27, 2020 at 1:21 p.m. ET"
"Charting a major bull-bear battleground, S&P 500 plunges to 10% correction mark","Feb. 27, 2020 at 12:22 p.m. ET"
This is the No. 1 mistake investors are making now — here’s how to avoid it,"Feb. 26, 2020 at 2:43 p.m. ET"
"Charting a corrective bounce, S&P 500 digests damaging two-day plunge","Feb. 26, 2020 at 12:04 p.m. ET"
"Bearish momentum accelerates, S&P 500 ventures under 50-day average","Feb. 24, 2020 at 12:01 p.m. ET"
"If you could buy only one stock for 5G and artificial intelligence exposure, this would be it","Feb. 22, 2020 at 4:28 p.m. ET"
"Q&A with Cody Willard about gold, bitcoin and Virgin Galactic","Feb. 21, 2020 at 3:57 p.m. ET"
What a falling dollar could do to the stock market,"Feb. 21, 2020 at 10:01 a.m. ET"
"Market bears resurface, S&P 500 sells off to the breakout point","Feb. 20, 2020 at 12:30 p.m. ET"
Bulls remain in charge of the S&P 500 — but watch this level,"Feb. 20, 2020 at 12:08 p.m. ET"
"Charting a tandem breakout attempt: S&P 500, Nasdaq tag latest record highs","Feb. 19, 2020 at 11:59 a.m. ET"
"Charting a bull-trend pullback, S&P 500 digests break to record territory","Feb. 18, 2020 at 12:39 p.m. ET"
Afraid of sky-high stock valuations? Consider this ‘deep value’ strategy,"Feb. 15, 2020 at 3:41 p.m. ET"
How much should you invest in emerging markets?,"Feb. 15, 2020 at 12:57 p.m. ET"
"Bullish momentum persists, Nasdaq clears 20-day volatility bands","Feb. 13, 2020 at 11:57 a.m. ET"
"Stock market generals are marching ahead, but the troops aren’t following","Feb. 13, 2020 at 10:18 a.m. ET"
"Charting the approach of Dow 30,000","Feb. 12, 2020 at 12:16 p.m. ET"
"Money flows into tech stocks are stronger than ever, a possible contrarian indicator","Feb. 11, 2020 at 5:15 p.m. ET"
"Charting a bull-trend pullback, S&P 500 holds tightly to record highs","Feb. 10, 2020 at 11:52 a.m. ET"
"Charting a strong February start, S&P 500 digests slight break to record highs","Feb. 7, 2020 at 11:41 a.m. ET"
"Bullish momentum broadens, S&P 500 breaks to record highs","Feb. 6, 2020 at 12:12 p.m. ET"
‘Heat map’ in U.S. stocks shows lower risk and higher reward for the rest of the year,"Feb. 6, 2020 at 11:49 a.m. ET"
Bulls are running in the stock market as the weak hands are flushed out,"Feb. 5, 2020 at 4:02 p.m. ET"
"Bullish reversal accelerates, Nasdaq breaks to uncharted territory","Feb. 5, 2020 at 12:00 p.m. ET"
"The market’s trading like it’s the end of the cycle, and here’s how an analyst says to position for it","Feb. 5, 2020 at 10:35 a.m. ET"
"S&P 500 nails major support (3,215), initial rally attempt underway","Feb. 3, 2020 at 12:27 p.m. ET"
How the coronavirus scare has driven dangerous arrogance and greed in the stock market,"Feb. 1, 2020 at 1:27 p.m. ET"
Weekend reads: It’s only a matter of time before Tesla’s stock gets this huge support,"Feb. 1, 2020 at 12:36 p.m. ET"
How retirees should react if the dollar weakens,"Jan. 31, 2020 at 2:15 p.m. ET"
"Charting failed technical tests, S&P 500 nails near-term resistance","Jan. 31, 2020 at 12:00 p.m. ET"
"Charting a corrective bounce, S&P 500 balks at first resistance","Jan. 30, 2020 at 12:09 p.m. ET"
Most stock-market signals are on ‘sell’,"Jan. 30, 2020 at 11:02 a.m. ET"
"Apple may have had blowout earnings, but these risks to the stock have emerged","Jan. 29, 2020 at 4:46 p.m. ET"
"Charting a bullish reversal, S&P 500 presses 20-day average ahead of Fed","Jan. 29, 2020 at 12:04 p.m. ET"
"Charting a virus-fueled downdraft, S&P 500 dives toward major support","Jan. 27, 2020 at 11:53 a.m. ET"
How an external event could stunt U.S. stocks,"Jan. 25, 2020 at 3:07 p.m. ET"
"Charting a bullish holding pattern, S&P 500 nails gap support","Jan. 24, 2020 at 11:50 a.m. ET"
"Charting a bull-trend pullback, S&P 500 retests gap support","Jan. 23, 2020 at 11:47 a.m. ET"
Trump is likely right that the Dow would be higher if the Fed hadn’t raised interest rates,"Jan. 23, 2020 at 9:56 a.m. ET"
Bullish stock market investors will soon be their own worst enemy,"Jan. 18, 2020 at 2:55 p.m. ET"
Extreme greed in the stock market is producing a bad setup as earnings season starts,"Jan. 18, 2020 at 12:46 p.m. ET"
This U.S. company will benefit as China tries to catch up in semiconductors,"Jan. 18, 2020 at 12:01 p.m. ET"
Mutual Funds That Rank High on Sustainability Are Outperforming the Market,"Jan. 17, 2020 at 5:45 p.m. ET"
Charting bullish momentum: Small- and mid-caps clear 20-day volatility bands,"Jan. 17, 2020 at 12:04 p.m. ET"
2020 Could Be the Year for Small-Company Stocks. Here’s What to Buy.,"Jan. 16, 2020 at 5:11 a.m. ET"
Charting market rotation: Bull trend strengthens as small- and mid-caps take flight,"Jan. 16, 2020 at 12:00 p.m. ET"
"Charting a trade-fueled breakout, S&P 500 tags record high amid market rotation","Jan. 15, 2020 at 12:05 p.m. ET"
"Bull trend intact, S&P 500 digests latest breakout","Jan. 13, 2020 at 11:48 a.m. ET"
Trump in uncharted territory — here’s what’s next for the stock market,"Jan. 11, 2020 at 11:21 a.m. ET"
Something rare is happening among popular technology stocks,"Jan. 11, 2020 at 11:19 a.m. ET"
"Charting the latest bull-flag breakout, S&P 500 tags another record high","Jan. 10, 2020 at 12:07 p.m. ET"
"Bull trend takes flight, charting the approach of Dow 29,000","Jan. 9, 2020 at 12:02 p.m. ET"
"Bull trend absorbs jagged 2020 start, Nasdaq lifts to latest record high","Jan. 8, 2020 at 11:44 a.m. ET"
"Charting a bull-trend pullback, S&P 500 nails first support (3,215)","Jan. 6, 2020 at 11:56 a.m. ET"
A popular Wall Street blogger vowed to never short the stock market again — until now,"Jan. 4, 2020 at 5:27 p.m. ET"
10 things stock market investors ought to watch out for in January,"Jan. 4, 2020 at 1:28 p.m. ET"
Investors are misplacing threats to the U.S. stock market,"Jan. 4, 2020 at 11:18 a.m. ET"
It now costs the average worker a record 114 hours’ pay to buy the S&P 500,"Jan. 4, 2020 at 8:50 a.m. ET"
The U.S.-Iran Confrontation Has Raised Market Risk. Here Are 3 Ways to Position Your Portfolio.,"Jan. 3, 2020 at 5:15 p.m. ET"
Charting market cross currents: Strong 2020 start vies with geopolitical headwinds,"Jan. 3, 2020 at 11:59 a.m. ET"
The Odds of a U.S. War in the Middle East Are Rising. What Investors Should Do.,"Jan. 3, 2020 at 10:58 a.m. ET"
How to trade this bullish stock market right now,"Jan. 2, 2020 at 12:38 p.m. ET"
Charting a bullish 2020 start: S&P 500 vies for latest record close,"Jan. 2, 2020 at 12:01 p.m. ET"
Don’t go to the dogs (in the stock market) on New Year’s Eve,"Dec. 30, 2019 at 11:48 a.m. ET"
SPY versus SPY? The world’s biggest ETF clones itself,"Dec. 30, 2019 at 8:15 a.m. ET"
Here’s a warning for investors who are tempted by this year-end rally for stocks,"Dec. 27, 2019 at 10:33 a.m. ET"
Respect how this stock market is roaring to the upside,"Dec. 26, 2019 at 11:29 a.m. ET"
Charting a bullish finish to the 2010s: S&P 500 sustains decisive breakout,"Dec. 23, 2019 at 12:08 p.m. ET"
What is an ETF?,"Dec. 21, 2019 at 9:52 a.m. ET"
Stocks Hit New Highs Just One Year After Bleak Lows. But a Yellow Light Is Flashing.,"Dec. 20, 2019 at 7:51 p.m. ET"
"Looking Back at the 2010s, the “Upside-Down” Decade for Investors","Dec. 20, 2019 at 12:30 p.m. ET"
Bull trend takes flight: S&P 500 extends break to ‘clear skies’ territory,"Dec. 20, 2019 at 12:09 p.m. ET"
"Charting (another) bull-flag breakout attempt, S&P 500 tags 3,200 mark","Dec. 19, 2019 at 11:48 a.m. ET"
Investors using this ‘passive’ approach may have missed some of 2019’s big stock rally,"Dec. 19, 2019 at 8:14 a.m. ET"
This 25-year stock market chart shows investors are under a spell of bullishness,"Dec. 18, 2019 at 2:28 p.m. ET"
Takeaway from Abu Dhabi money conference: So much money is looking to find a home,"Dec. 18, 2019 at 2:15 p.m. ET"
Bull trend persists: S&P 500 notches consecutive closes atop 20-day volatility bands,"Dec. 18, 2019 at 11:50 a.m. ET"
Disrupt your own future to succeed as an investor,"Dec. 17, 2019 at 5:24 p.m. ET"
How being pro-Trump or anti-Trump can hurt stock market investors,"Dec. 16, 2019 at 4:03 p.m. ET"
"S&P 500 extends break to uncharted territory, spikes from first support","Dec. 16, 2019 at 11:04 a.m. ET"
Think first before going gaga on any U.S.-China trade deal,"Dec. 16, 2019 at 9:10 a.m. ET"
"Pfizer raises dividend by nearly 6%, stock gains","Dec. 16, 2019 at 8:50 a.m. ET"
Biotech stocks are producing outsized gains — here’s how to get your share,"Dec. 14, 2019 at 4:47 p.m. ET"
Here’s the one Dow stock to buy now if you believe that what goes down must come up,"Dec. 14, 2019 at 8:48 a.m. ET"
"Charting bull-flag breakouts: S&P 500, Nasdaq reach record territory","Dec. 13, 2019 at 11:40 a.m. ET"
Top stock picks for 2020: Making money with midsize firms,"Dec. 12, 2019 at 10:41 p.m. ET"
"Charting a trade-fueled breakout, S&P 500 knifes to latest record high","Dec. 12, 2019 at 11:58 a.m. ET"
Charting the S&P 500’s bullish holding pattern ahead of the Fed,"Dec. 11, 2019 at 11:28 a.m. ET"
Potential ‘tail’ risks are the newest danger in the stock market,"Dec. 11, 2019 at 10:50 a.m. ET"
"Sen. David Perdue Bought FedEx, Regions Financial Stock, Sold S&P 500 ETF Shares","Dec. 11, 2019 at 5:11 a.m. ET"
S&P 500 digests bullish reversal as December volatility spike fades,"Dec. 9, 2019 at 11:44 a.m. ET"
Weekend reads: A warm retirement on modest income,"Dec. 7, 2019 at 1:29 p.m. ET"
"Believe in a Santa Claus rally if you want, but first look at this chart","Dec. 7, 2019 at 11:43 a.m. ET"
Trump perfectly orchestrates the stock market’s rise whenever momentum wanes,"Dec. 7, 2019 at 9:30 a.m. ET"
"Stocks Jump on Strong Job Gains, Easing Worries About a Trade-Induced Recession","Dec. 6, 2019 at 8:44 p.m. ET"
The 60/40 Stock/Bond Portfolio’s Time May Be Over. Here’s What to Do Instead.,"Dec. 6, 2019 at 10:35 a.m. ET"
"Bullish reversal accelerates, S&P 500 knifes toward record peak (3,154) on jobs report","Dec. 6, 2019 at 11:46 a.m. ET"
Financial stocks get a big boost from jobs data,"Dec. 6, 2019 at 8:56 a.m. ET"
"Charting a bull-bear stalemate: S&P 500, Nasdaq maintain major support","Dec. 5, 2019 at 11:40 a.m. ET"
"Bull trend absorbs December downdraft, S&P 500 whipsaws at major support","Dec. 4, 2019 at 12:08 p.m. ET"
Trump’s new stance on China trade deal may be good for him but bad for investors,"Dec. 3, 2019 at 4:48 p.m. ET"
The hard truth about these new ETFs is all-too-easy to see,"Dec. 3, 2019 at 4:23 p.m. ET"
"Charting a (very) early-month downturn, S&P 500 reverses from record highs","Dec. 2, 2019 at 12:00 p.m. ET"
What a small-cap ‘breakout’ means for the broader stock market heading into 2020,"Nov. 27, 2019 at 4:25 p.m. ET"
Bull trend confirmed: U.S. benchmarks extend decisive November breakouts,"Nov. 27, 2019 at 12:02 p.m. ET"
"Investors, watch out: Optimism over U.S.-China trade deal could easily turn into pessimism","Nov. 25, 2019 at 4:43 p.m. ET"
"Market rotation persists, Russell 2000 tags 52-week high","Nov. 25, 2019 at 11:59 a.m. ET"
Bridgewater’s big bet against stocks should prompt you to hold cash and hedges,"Nov. 23, 2019 at 4:07 p.m. ET"
Stock investors may want to hitch a ride with this car-related industry that is set for decades of big growth,"Nov. 23, 2019 at 2:44 p.m. ET"
U.S. Investors Still Have a Lot to Be Thankful for. Here’s Why.,"Nov. 22, 2019 at 7:24 p.m. ET"
Worried About a Bear Market? Bonds Pose More Danger Than Stocks.,"Nov. 22, 2019 at 11:55 a.m. ET"
"Charting an extended technical test, major U.S. benchmarks press first support","Nov. 22, 2019 at 11:50 a.m. ET"
"Charting a bull-trend pullback, S&P 500 tests first support (3,100)","Nov. 21, 2019 at 12:04 p.m. ET"
Charting a (slight) market divergence: Dow industrials pressured as Nasdaq tags record high,"Nov. 20, 2019 at 11:54 a.m. ET"
"Buy This Year’s Hottest Gift. No, It’s Not a Fancy Car.","Nov. 19, 2019 at 10:42 a.m. ET"
"Bullish momentum accelerates, Dow industrials tag 28,000 mark","Nov. 18, 2019 at 11:52 a.m. ET"
"Trump rollback on light bulbs will cost consumers and hurt the environment, lawsuit says","Nov. 16, 2019 at 1:05 p.m. ET"
Everyone is bullish on stocks all of a sudden — here’s why you shouldn’t be,"Nov. 16, 2019 at 11:38 a.m. ET"
These are the companies that open — and close — the most ETFs,"Nov. 16, 2019 at 9:35 a.m. ET"
"Charting the approach of Dow 28,000, decisive November breakouts persist","Nov. 15, 2019 at 12:10 p.m. ET"
"Charting (another) bull flag, S&P 500 consolidates November breakout","Nov. 14, 2019 at 11:56 a.m. ET"
"Charting a bull-trend pullback: S&P 500, Nasdaq ease from latest records","Nov. 13, 2019 at 11:59 a.m. ET"
Bull trend pauses: U.S. benchmarks pull in (modestly) from record highs,"Nov. 11, 2019 at 11:49 a.m. ET"
"This simple stock investing strategy combines value, quality and dividends into a winning formula","Nov. 9, 2019 at 10:14 a.m. ET"
"Charting bullish market rotation, S&P 500 digests decisive November breakout","Nov. 8, 2019 at 11:57 a.m. ET"
"Charting bull-flag breakouts, U.S. benchmarks extend rally to ‘clear skies’ territory","Nov. 7, 2019 at 12:01 p.m. ET"
"Charting a bullish holding pattern, S&P 500 digests decisive November breakout","Nov. 6, 2019 at 11:40 a.m. ET"
Two Value ETFs for Skittish Investors,"Nov. 1, 2019 at 5:41 p.m. ET"
"S&P 500 extends November breakout, Dow industrials belatedly tag record highs","Nov. 4, 2019 at 11:45 a.m. ET"
Apple stock’s next milestone is $320 as a crucial transition is on track,"Nov. 2, 2019 at 1:48 p.m. ET"
"Charting a November breakout: S&P 500, Nasdaq extend to record highs","Nov. 1, 2019 at 11:33 a.m. ET"
"S&P 500 nails major support, retest remains underway to conclude October","Oct. 31, 2019 at 12:04 p.m. ET"
Is it time for ETFs to get active?,"Oct. 30, 2019 at 3:14 p.m. ET"
"Charting a bull-trend pullback, S&P 500 tags the breakout point ahead of Fed","Oct. 30, 2019 at 11:56 a.m. ET"
How to take advantage of the January Effect in the U.S. stock market,"Oct. 29, 2019 at 11:27 a.m. ET"
"Charting a break to record territory, S&P 500 ventures atop major resistance","Oct. 28, 2019 at 12:24 p.m. ET"
Charles Schwab’s move to sell fractions of shares could be a ‘game-changer’ for investors,"Oct. 26, 2019 at 1:11 p.m. ET"
Stocks plunged a year ago — here’s what’s different about the current environment,"Oct. 26, 2019 at 10:51 a.m. ET"
Can Anything Stop This Stock Market?,"Oct. 25, 2019 at 9:00 p.m. ET"
Fund Managers Are Starting to Look at These European Stocks,"Oct. 25, 2019 at 4:51 p.m. ET"
